endTime,artistName,trackName,Day of the Week,Genres,msPlayed
2020-04-29 00:50,Michael Bublé,Feeling Good,Wednesday,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",42410
2020-04-29 20:47,Taron Egerton,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Wednesday,['hollywood'],187853
2020-04-29 20:53,The Tokens,Tonight I Met an Angel,Wednesday,"['brill building pop', 'doo-wop', 'sunshine pop']",118306
2020-04-29 20:57,Emotional Oranges,West Coast Love,Wednesday,['alternative r&b'],215386
2020-04-29 21:01,Elvis Presley,(You're The) Devil In Disguise,Wednesday,"['rock-and-roll', 'rockabilly']",140680
2020-04-29 21:27,Brad Paisley,Mud on the Tires,Wednesday,"['contemporary country', 'country', 'country road']",208266
2020-04-30 07:25,AMP,Never Change,Thursday,[],49300
2020-04-30 19:09,Kings of Leon,Sex on Fire,Thursday,"['modern rock', 'rock']",58268
2020-04-30 19:11,Kings of Leon,Sex on Fire,Thursday,"['modern rock', 'rock']",144935
2020-04-30 19:15,Billy Joel,The Longest Time,Thursday,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",217906
2020-04-30 19:19,Runrig,Tear Down These Walls,Thursday,"['celtic', 'celtic rock', 'scottish rock']",248413
2020-04-30 19:22,Sam Hunt,Hard To Forget,Thursday,"['contemporary country', 'country pop']",204760
2020-04-30 19:27,Zac Brown Band,From Now On,Thursday,"['contemporary country', 'country', 'country road', 'modern country rock']",260960
2020-04-30 19:31,Brad Paisley,Moonshine in the Trunk,Thursday,"['contemporary country', 'country', 'country road']",238613
2020-04-30 19:35,Keith Urban,I'm In,Thursday,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",273520
2020-04-30 19:39,Terry Jacks,Seasons in the Sun,Thursday,['classic uk pop'],205586
2020-04-30 19:43,Gloria Gaynor,I Will Survive - 1981 Re-recording,Thursday,"['disco', 'europop']",261173
2020-04-30 19:47,U2,The Miracle (Of Joey Ramone),Thursday,"['irish rock', 'permanent wave', 'rock']",255382
2020-04-30 19:50,The Weeknd,Blinding Lights,Thursday,"['canadian contemporary r&b', 'canadian pop', 'pop']",200040
2020-04-30 19:53,Hot Country Knights,Pick Her Up - Radio Edit,Thursday,[],168477
2020-04-30 19:57,Zac Brown Band,Mango Tree,Thursday,"['contemporary country', 'country', 'country road', 'modern country rock']",221120
2020-04-30 20:01,Ailee,여인의 향기,Thursday,"['k-pop', 'korean pop']",212560
2020-04-30 20:02,Selena,Bidi Bidi Bom Bom,Thursday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",55456
2020-04-30 22:26,Emotional Oranges,West Coast Love,Thursday,['alternative r&b'],196917
2020-04-30 22:29,Twenty One Pilots,House of Gold,Thursday,"['modern rock', 'rock']",163880
2020-04-30 22:32,Old Dominion,Make It Sweet,Thursday,"['contemporary country', 'country road']",187000
2020-04-30 23:38,Shakira,Can't Remember to Forget You (feat. Rihanna),Thursday,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",206866
2020-04-30 23:41,Luke Bryan,One Margarita,Thursday,"['contemporary country', 'country', 'country road']",167555
2020-05-01 00:14,Billy Joel,The Longest Time,Friday,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",176100
2020-05-01 00:17,Billy Joel,The Longest Time,Friday,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",33296
2020-05-01 00:20,Jelani Aryeh,Stella Brown,Friday,"['alternative r&b', 'bedroom soul']",187415
2020-05-01 00:21,Dean Brody,It's Friday,Friday,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country road', 'modern country rock']",72503
2020-05-01 17:49,Phil Collins,"Son of Man - From ""Tarzan""/Soundtrack Version",Friday,"['mellow gold', 'rock drums', 'soft rock']",166040
2020-05-01 18:05,Taylor Swift,Paper Rings,Friday,"['dance pop', 'pop']",222400
2020-05-01 18:09,Macklemore,Good Old Days (feat. Kesha),Friday,"['pop rap', 'seattle hip hop']",240506
2020-05-01 18:18,Rush,Limelight,Friday,"['album rock', 'art rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'hard rock', 'metal', 'progressive rock', 'rock']",259840
2020-05-01 18:27,Jelani Aryeh,Stella Brown,Friday,"['alternative r&b', 'bedroom soul']",187415
2020-05-01 18:30,The Jackson 5,I Want You Back,Friday,"['adult standards', 'motown']",176333
2020-05-01 20:04,Nickelback,When We Stand Together,Friday,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']",74341
2020-05-01 20:07,Emotional Oranges,Sundays,Friday,['alternative r&b'],186680
2020-05-01 20:11,Emotional Oranges,West Coast Love,Friday,['alternative r&b'],215386
2020-05-01 20:24,Chris Young,Drowning - Piano Version,Friday,"['contemporary country', 'country', 'country road', 'modern country rock']",182357
2020-05-01 20:27,Chris Young,Town Ain't Big Enough,Friday,"['contemporary country', 'country', 'country road', 'modern country rock']",171800
2020-05-01 20:34,Luke Bryan,One Margarita,Friday,"['contemporary country', 'country', 'country road']",193426
2020-05-01 20:49,Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",Friday,"['dance pop', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",196187
2020-05-01 20:52,5 Seconds of Summer,Youngblood,Friday,"['boy band', 'dance pop', 'pop', 'post-teen pop']",203417
2020-05-01 21:01,Eminem,The Real Slim Shady,Friday,"['detroit hip hop', 'hip hop', 'rap']",192230
2020-05-01 23:02,Dean Brody,It's Friday,Friday,"['canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country road', 'modern country rock']",127291
2020-05-01 23:05,Billy Joel,The Longest Time,Friday,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",121007
2020-05-01 23:08,Ed Sheeran,Nancy Mulligan,Friday,"['pop', 'uk pop']",72028
2020-05-01 23:22,Brad Paisley,Mud on the Tires,Friday,"['contemporary country', 'country', 'country road']",72913
2020-05-02 01:37,One Direction,No Control,Saturday,"['boy band', 'pop', 'post-teen pop', 'talent show']",197360
2020-05-02 01:48,Emotional Oranges,Sundays,Saturday,['alternative r&b'],181736
2020-05-02 01:51,Billy Joel,The Longest Time,Saturday,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",202431
2020-05-02 22:27,Kings of Leon,Sex on Fire,Saturday,"['modern rock', 'rock']",203346
2020-05-02 22:37,Miani,Tu vivi nell'aria - Goodzilla Bounce Remix Edit,Saturday,[],74257
2020-05-03 05:33,Alan Jackson,Remember When,Sunday,"['contemporary country', 'country', 'country road', 'country rock']",271280
2020-05-03 05:37,James Taylor,Carolina in My Mind,Sunday,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",238573
2020-05-03 05:54,Brett Dennen,Comeback Kid (That's My Dog),Sunday,"['acoustic pop', 'indie folk', 'neo mellow', 'pop rock', 'stomp and holler']",205373
2020-05-03 05:58,The Killers,When You Were Young,Sunday,"['modern rock', 'permanent wave', 'rock']",220426
2020-05-03 06:00,The Beach Boys,I Get Around (Mono),Sunday,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",134386
2020-05-03 06:09,Declan McKenna,Brazil,Sunday,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",252306
2020-05-03 06:21,Emotional Oranges,Corners Of My Mind,Sunday,['alternative r&b'],212866
2020-05-03 06:26,Mumford & Sons,Forever,Sunday,"['modern folk rock', 'modern rock', 'stomp and holler', 'uk americana']",276780
2020-05-03 06:38,The Beach Boys,Barbara Ann (Stereo) - Remastered,Sunday,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",203000
2020-05-03 06:44,Yiruma,Kiss The Rain,Sunday,"['neo-classical', 'new age piano']",213440
2020-05-03 19:22,Luke Bryan,One Margarita,Sunday,"['contemporary country', 'country', 'country road']",160298
2020-05-03 19:31,The Goo Goo Dolls,Come to Me,Sunday,"['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",225333
2020-05-03 19:38,Luke Bryan,Fast,Sunday,"['contemporary country', 'country', 'country road']",69230
2020-05-03 19:46,Rascal Flatts,Fast Cars And Freedom,Sunday,"['contemporary country', 'country', 'country road', 'pop rock']",248285
2020-05-03 19:52,The Beatles,"Ob-La-Di, Ob-La-Da - Remastered 2009",Sunday,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",188960
2020-05-03 19:56,Billy Joel,The Longest Time,Sunday,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",77381
2020-05-03 19:57,Declan McKenna,Brazil,Sunday,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",62985
2020-05-03 20:01,Emotional Oranges,West Coast Love,Sunday,['alternative r&b'],212199
2020-05-03 20:05,Enrique Iglesias,Bailando - Spanish Version,Sunday,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",62971
2020-05-03 21:05,Jay Park,좋아 Joah (Remastered),Sunday,"['k-pop', 'k-rap', 'korean r&b']",230085
2020-05-03 21:08,Macklemore & Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),Sunday,"['dance pop', 'pop', 'pop dance', 'pop rap', 'seattle hip hop']",219425
2020-05-03 21:09,Ed Sheeran,Thinking out Loud,Sunday,"['pop', 'uk pop']",42560
2020-05-04 00:30,Jeremy Camp,Jesus Saves,Monday,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",225797
2020-05-04 00:38,Riley Green,I Wish Grandpas Never Died,Monday,"['contemporary country', 'country road']",250413
2020-05-04 00:42,One Direction,Story of My Life,Monday,"['boy band', 'pop', 'post-teen pop', 'talent show']",245493
2020-05-04 00:45,American Authors,Go Big Or Go Home,Monday,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock']",169026
2020-05-04 00:59,Nico & Vinz,Am I Wrong,Monday,"['dance pop', 'pop rap']",111306
2020-05-04 03:29,Yiruma,Kiss The Rain,Monday,"['neo-classical', 'new age piano']",260653
2020-05-04 03:39,John Denver,"Leaving, On a Jet Plane - ""Greatest Hits"" Version",Monday,"['adult standards', 'classic country pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",245533
2020-05-04 03:49,Old Dominion,Some People Do,Monday,"['contemporary country', 'country road']",196266
2020-05-04 03:53,Blue Öyster Cult,Burnin' for You,Monday,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock', 'soft rock']",271000
2020-05-04 03:57,Guy Sebastian,Like It Like That,Monday,"['australian pop', 'australian talent show']",241973
2020-05-04 04:01,Lady Gaga,Applause,Monday,"['dance pop', 'pop', 'pop dance']",212333
2020-05-04 04:04,Brett Eldredge,Beat of the Music,Monday,"['contemporary country', 'country', 'country road', 'modern country rock']",179293
2020-05-04 04:06,Anthony Gonzalez,Proud Corazón,Monday,['movie tunes'],123703
2020-05-04 04:11,Keith Urban,Somebody Like You,Monday,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",323040
2020-05-04 04:16,Los Lobos,"Come On, Let's Go",Monday,['roots rock'],120466
2020-05-04 04:21,Keith Urban,Cop Car,Monday,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",256746
2020-05-04 04:23,Andy Grammer,Fine By Me,Monday,"['dance pop', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",172893
2020-05-04 04:27,Old Dominion,Song for Another Time,Monday,"['contemporary country', 'country road']",191826
2020-05-04 04:30,OMI,Cheerleader - Felix Jaehn Remix Radio Edit,Monday,"['dance pop', 'pop dance']",181826
2020-05-04 04:33,AMP,Far Greater,Monday,[],225020
2020-05-04 04:38,Big Daddy Weave,My Story,Monday,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'worship']",278320
2020-05-04 04:42,U2,Beautiful Day,Monday,"['irish rock', 'permanent wave', 'rock']",244866
2020-05-04 04:46,Duran Duran,Hungry Like the Wolf - 2009 Remaster,Monday,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'synthpop']",220626
2020-05-04 04:49,Sidewalk Prophets,Smile,Monday,"['anthem worship', 'ccm', 'christian alternative rock', 'christian indie', 'christian music', 'christian pop', 'worship']",176133
2020-05-04 04:52,KONGOS,Come with Me Now,Monday,"['modern alternative rock', 'modern blues rock', 'modern rock', 'south african pop', 'south african rock']",211960
2020-05-04 04:56,We The Kings,Kids In The Moonlight,Monday,"['neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",201813
2020-05-04 04:59,Lorrie Morgan,He Drinks Tequila,Monday,"['country', 'country dawn', 'country rock']",189040
2020-05-04 05:01,Post Malone,Psycho (feat. Ty Dolla $ign),Monday,"['dfw rap', 'melodic rap', 'rap']",74616
2020-05-04 19:16,Hot Country Knights,Pick Her Up - Radio Edit,Monday,[],157232
2020-05-04 19:20,Emotional Oranges,West Coast Love,Monday,['alternative r&b'],215386
2020-05-04 19:23,Thomas Rhett,Almost,Monday,"['contemporary country', 'country', 'country road', 'modern country rock']",191591
2020-05-04 19:26,Loud Luxury,Body On My,Monday,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",192506
2020-05-04 19:27,Shakira,Addicted to You,Monday,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",52399
2020-05-04 19:33,Brett Dennen,Comeback Kid (That's My Dog),Monday,"['acoustic pop', 'indie folk', 'neo mellow', 'pop rock', 'stomp and holler']",178863
2020-05-04 19:39,Stealers Wheel,Stuck In The Middle With You,Monday,"['classic rock', 'classic uk pop', 'folk rock', 'soft rock']",203893
2020-05-04 19:44,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",Monday,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'motown', 'northern soul', 'rock-and-roll']",87260
2020-05-04 19:53,James Taylor,Carolina in My Mind,Monday,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",226328
2020-05-04 19:58,First Class,Beach Baby,Monday,[],288189
2020-05-04 20:01,Phil Collins,You Can't Hurry Love - 2016 Remaster,Monday,"['mellow gold', 'rock drums', 'soft rock']",170827
2020-05-04 20:05,Tim McGraw,Thought About You,Monday,"['contemporary country', 'country', 'country road']",221817
2020-05-04 20:08,The Jackson 5,I Want You Back,Monday,"['adult standards', 'motown']",176333
2020-05-04 20:11,Selena,Como La Flor - Remastered,Monday,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",186373
2020-05-04 20:13,Jennifer Lopez,Let's Get Loud,Monday,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'urban contemporary']",159217
2020-05-04 20:17,Robin Schulz,Sugar (feat. Francesco Yates),Monday,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",219043
2020-05-04 20:21,Dobie Gray,Drift Away,Monday,"['motown', 'northern soul']",233706
2020-05-04 20:27,Dire Straits,Romeo and Juliet,Monday,"['album rock', 'blues rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']",361395
2020-05-04 20:29,David Ball,Riding With Private Malone,Monday,"['country', 'country road', 'country rock']",107545
2020-05-04 21:10,Billy Joel,The Longest Time,Monday,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",217906
2020-05-04 21:11,Afrojack,Ten Feet Tall,Monday,"['big room', 'dance pop', 'deep big room', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",45713
2020-05-04 21:13,Los Lobos,La Bamba,Monday,['roots rock'],172733
2020-05-04 21:16,Lobo,A Simple Man,Monday,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",176440
2020-05-04 21:18,Andrew Peterson,Dancing In The Minefields,Monday,"['acoustic pop', 'anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'indiecoustica', 'roots worship', 'worship']",93866
2020-05-04 21:21,Florida Georgia Line,H.O.L.Y.,Monday,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",194186
2020-05-04 21:33,Train,Valentine,Monday,"['dance pop', 'neo mellow', 'pop', 'pop rock']",205746
2020-05-04 21:36,Niall Horan,Slow Hands,Monday,"['dance pop', 'pop', 'post-teen pop']",188174
2020-05-04 21:39,Lewis Capaldi,Someone You Loved,Monday,"['pop', 'uk pop']",182160
2020-05-04 21:44,Zac Brown Band,Toes,Monday,"['contemporary country', 'country', 'country road', 'modern country rock']",262773
2020-05-05 01:37,Pentatonix,Somebody That I Used to Know,Tuesday,['a cappella'],47265
2020-05-05 03:42,The Kinks,Victoria - Stereo Mix,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",88261
2020-05-05 04:14,The Kinks,Victoria - Stereo Mix,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",217710
2020-05-05 04:36,King Calaway,World For Two,Tuesday,['country pop'],34010
2020-05-05 04:37,Walker Hayes,90's Country,Tuesday,"['contemporary country', 'country', 'country road', 'modern country rock']",41900
2020-05-05 04:37,Jaron And The Long Road To Love,Pray For You,Tuesday,"['contemporary country', 'country', 'country road', 'modern country rock']",31690
2020-05-05 04:39,LOCASH,One Big Country Song,Tuesday,"['contemporary country', 'country pop', 'country rap', 'country road', 'modern country rock']",139330
2020-05-05 04:42,Bowling For Soup,I Melt With You,Tuesday,"['comic', 'pop punk', 'texas pop punk']",61010
2020-05-05 04:43,Billy Currington,Details,Tuesday,"['contemporary country', 'country', 'country road', 'modern country rock']",40510
2020-05-05 04:46,Mark Wills,19 Somethin' - Greatest Hits Version,Tuesday,"['contemporary country', 'country', 'country road']",114600
2020-05-05 04:47,The Afters,Moments Like This,Tuesday,"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian pop', 'christian rock', 'world worship', 'worship']",66050
2020-05-05 04:49,Levon,Ms. Marianne,Tuesday,"['alternative country', 'blues rock', 'country rock', 'folk', 'folk rock', 'jam band', 'new americana', 'rock drums', 'roots rock', 'traditional folk']",68460
2020-05-05 04:53,Mitchell Tenpenny,Alcohol You Later,Tuesday,"['contemporary country', 'heartland rock']",37410
2020-05-05 04:54,The Railers,11:59 (Central Standard Time),Tuesday,[],66950
2020-05-05 04:56,Backstreet Boys,No Place,Tuesday,"['boy band', 'dance pop', 'europop']",36500
2020-05-05 04:59,Kenny Chesney,Happy Does,Tuesday,"['contemporary country', 'country', 'country road']",63800
2020-05-05 05:02,Uncle Kracker,No Time To Be Sober,Tuesday,"['country', 'country road', 'pop rock']",80800
2020-05-05 05:04,High Valley,Northern Star,Tuesday,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",149660
2020-05-05 05:08,Sammy Adams,On My Own,Tuesday,"['indie pop rap', 'pop rap']",43180
2020-05-05 05:08,Luke Combs,Six Feet Apart,Tuesday,['contemporary country'],182660
2020-05-05 05:09,TobyMac,See The Light - Radio Version,Tuesday,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'worship']",51420
2020-05-05 05:21,Keith Urban,Polaroid,Tuesday,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",36200
2020-05-05 05:22,Florida Georgia Line,I Love My Country - Acoustic At Home,Tuesday,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",81210
2020-05-05 05:23,Hillsong Worship,Awake My Soul - Live,Tuesday,"['ccm', 'christian music', 'russian ccm', 'world worship', 'worship']",61520
2020-05-05 05:26,The Killers,Fire In Bone,Tuesday,"['modern rock', 'permanent wave', 'rock']",35100
2020-05-05 05:27,The Killers,Human,Tuesday,"['modern rock', 'permanent wave', 'rock']",62810
2020-05-05 05:32,The Kinks,You Really Got Me - Mono Mix,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",72230
2020-05-05 05:33,The Kinks,Lola - Coca Cola Version,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",38570
2020-05-05 05:33,The Kinks,You Really Got Me - 2014 Remastered Version,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",31810
2020-05-05 05:35,The Kinks,Sunny Afternoon - Mono Mix,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",37660
2020-05-05 05:35,The Kinks,All Day and All of the Night,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",33160
2020-05-05 20:03,Starfield,Filled With Your Glory,Tuesday,"['canadian ccm', 'ccm', 'christian alternative rock', 'christian music', 'worship']",143153
2020-05-05 20:07,Zac Brown Band,The Wind,Tuesday,"['contemporary country', 'country', 'country road', 'modern country rock']",167095
2020-05-05 20:09,The Kinks,Victoria - Stereo Mix,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",105248
2020-05-05 20:53,The Kinks,Victoria - Stereo Mix,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",220280
2020-05-05 21:01,Kings of Leon,Sex on Fire,Tuesday,"['modern rock', 'rock']",203346
2020-05-05 21:06,Declan McKenna,Brazil,Tuesday,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",252306
2020-05-05 21:12,The Kinks,You Really Got Me - Mono Mix,Tuesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",134253
2020-05-05 21:23,Rascal Flatts,Fast Cars And Freedom,Tuesday,"['contemporary country', 'country', 'country road', 'pop rock']",262186
2020-05-06 02:18,Luke Combs,Six Feet Apart,Wednesday,['contemporary country'],199068
2020-05-06 02:22,Billy Joel,The Longest Time,Wednesday,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",208220
2020-05-06 05:32,Declan McKenna,Brazil,Wednesday,"['indie pop', 'modern alternative rock', 'modern rock', 'rock']",116930
2020-05-06 15:10,ABBA,Mamma Mia,Wednesday,"['europop', 'swedish pop']",215266
2020-05-06 15:43,Luke Combs,Beautiful Crazy,Wednesday,['contemporary country'],193200
2020-05-06 15:49,Paolo Nutini,New Shoes,Wednesday,"['british soul', 'neo mellow', 'scottish singer-songwriter']",203653
2020-05-06 15:55,Uncle Kracker,Smile,Wednesday,"['country', 'country road', 'pop rock']",201626
2020-05-06 15:59,Luke Bryan,One Margarita,Wednesday,"['contemporary country', 'country', 'country road']",193426
2020-05-06 16:15,The Kinks,Victoria - Stereo Mix,Wednesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",220280
2020-05-06 16:41,Emotional Oranges,Sundays,Wednesday,['alternative r&b'],189093
2020-05-06 16:48,Stealers Wheel,Stuck In The Middle With You,Wednesday,"['classic rock', 'classic uk pop', 'folk rock', 'soft rock']",203893
2020-05-06 17:17,Old Dominion,No Such Thing as a Broken Heart,Wednesday,"['contemporary country', 'country road']",176083
2020-05-06 17:22,Blue Öyster Cult,Burnin' for You,Wednesday,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock', 'soft rock']",271000
2020-05-06 17:26,Elton John,Don't Go Breaking My Heart,Wednesday,"['glam rock', 'mellow gold', 'piano rock', 'soft rock']",271133
2020-05-06 17:30,The Kinks,Victoria - Stereo Mix,Wednesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",220280
2020-05-06 17:32,The Kinks,You Really Got Me - Mono Mix,Wednesday,"['album rock', 'art rock', 'british invasion', 'classic rock', 'dance rock', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic rock', 'rock', 'roots rock']",134253
2020-05-06 17:35,Kenny Chesney,American Kids,Wednesday,"['contemporary country', 'country', 'country road']",182960
2020-05-06 17:42,Carpenters,Top Of The World,Wednesday,"['adult standards', 'brill building pop', 'mellow gold', 'soft rock']",179173
2020-05-06 17:48,Dan + Shay,Road Trippin',Wednesday,"['contemporary country', 'pop']",101504
2020-05-06 17:51,The Beach Boys,I Get Around (Mono),Wednesday,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']",129248
2020-05-06 17:54,Led Zeppelin,Immigrant Song - Remaster,Wednesday,"['album rock', 'classic rock', 'hard rock', 'rock']",144106
2020-05-06 17:57,Rascal Flatts,Dance,Wednesday,"['contemporary country', 'country', 'country road', 'pop rock']",199271
2020-05-06 17:59,Merle Haggard,Mama Tried,Wednesday,"['bakersfield sound', 'country', 'country rock', 'nashville sound', 'outlaw country']",134453
2020-05-06 18:03,Old Dominion,Snapback,Wednesday,"['contemporary country', 'country road']",205322
2020-05-06 18:07,John Parr,St. Elmos Fire (Man in Motion),Wednesday,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']",251800
2020-05-06 18:10,Simple Plan,Jet Lag (feat. Natasha Bedingfield),Wednesday,"['canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk']",204526
2020-05-06 18:18,Jonas Brothers,Lovebug,Wednesday,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",218408
2020-05-06 18:48,Boston,Peace of Mind,Wednesday,"['album rock', 'art rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",300194
2020-05-06 18:55,Hinder,Lips Of An Angel,Wednesday,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",256431
2020-05-06 18:59,Justin Moore,If Heaven Wasn't So Far Away,Wednesday,"['arkansas country', 'contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",223280
2020-05-06 19:03,Fall Out Boy,"Sugar, We're Goin Down",Wednesday,"['emo', 'modern rock', 'pop punk']",229093
2020-05-06 19:10,Keith Urban,Even The Stars Fall 4 U,Wednesday,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",239400
2020-05-06 22:05,Jelani Aryeh,Stella Brown,Wednesday,"['alternative r&b', 'bedroom soul']",187415
